Year,Country,Pais_Lat_Long,Sex,Fatal (Y/N),href formula
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.11.14-Zawacki.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.30-Adams.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.29-Shoup.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.24-Fitzpatrick.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.21-Hookipa.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.15-Hallam.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.14-Maui.pdf
2016,MEXICO,"23.6585116,-102.0077097",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.13.R-Breach.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.12-SenecaRus.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.10-Tanner.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.02-NSB.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.01-NSB.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.26-Allen.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.18.c-NSB.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.18.b-Luciano.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.18.a-NSB.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.17.b-Yuma.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.17.a-Angiolella.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.16-BellsBeach.pdf
2016,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.15.R-boat.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.11-PonteVedra.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.07-Bagnol.pdf
2016,NEW CALEDONIA,"-21.3019905,165.4880773",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.06-Jewell.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.05.b-Williams.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.05.a-Penman.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.04-Moore.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.01-McQuillen.pdf
2016,MEXICO,"23.6585116,-102.0077097",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.00-Breach.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.29.b-Cumiskey.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.29.a-NSB.pdf
2016,REUNION,"-21.130737949999997,55.536480112992315",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.27-Chardard.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.25-Cassetty.pdf
2016,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.07-Stoch.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.06-Baxter.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.04-Tyler.pdf
2016,SPAIN,"39.3260685,-4.8379791",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.29-Spain.pdf
2016,CHINA,"35.000074,104.999927",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.28.R-Franz.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.28-Watkins.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.27-Sapp.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.26-Ballina.pdf
2016,JAPAN,"36.5748441,139.2394179",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.24-Japan.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.23.b-Critchlow.pdf
2016,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.23.a-Cutbirth.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.20-Burck.pdf
2016,USA,"39.7837304,-100.445882",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.17-Gulf.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.16.b-NSB.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.16.a-NSB.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.15.b-Frees.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.15.a-MyrtleBeach.pdf
2016,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.14.R-TigerBeach.pdf
2016,SPAIN,"39.3260685,-4.8379791",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.08.R-Spain.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.08-CapitolaBoat.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.07.b-Brissom.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.07.a-PoeBoat.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.06-Njwoman.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.04-Oliver.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.27-Sullivans.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.25-AtlanticBeach.pdf
2016,COLUMBIA,"4.099917,-72.9088133",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.24-Velez.pdf
2016,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.23-Nel.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.21.b-Schott.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.21.a-SatelliteBeach.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.15.b-Kauai.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.15.a-Vale.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.14-Melton.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.11-Bowen.pdf
2016,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.07-Oneill.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.05.b-Flagler.pdf
2016,AUSTRALIA,"-24.7761086,134.755",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.05.a-Collyer.pdf
2016,EGYPT,"26.2540493,29.2675469",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.04-Qader.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.02.b-Matigan.pdf
2016,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.02.a-Pierre.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.31-Gerring.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.29.b-Corona.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.29.a-Neptune.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.22-Marcus.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.21.b-Magee.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.21.a-Girl.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.18-Wilson.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.15-Boca.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.03-Maui.pdf
2016,NEW ZEALAND,"-41.5000831,172.8344077",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.02-NZ-pdf
2016,INDONESIA,"-2.4833826,117.8902853",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.25-Boarman.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.23-Beardall.pdf
2016,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.22-Manson.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.19-Kedem.pdf
2016,FRENCH POLYNESIA,"-17.0243749,-144.6434898",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.18.b-Iotua.pdf
2016,FRENCH POLYNESIA,"-17.0243749,-144.6434898",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.18.a-Tokoragi.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.13-Senkowicz.pdf
2016,NEW CALEDONIA,"-21.3019905,165.4880773",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.09-Malignon.pdf
2016,CAPE VERDE,"16.0000552,-24.0083947",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.08-CapeVerde.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.07.b-Lester.pdf
2016,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.07.a-Trinidad.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.31-Orr.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.30-Connellan.pdf
2016,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.28.b-Kawa.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2013.03.28.a-Smyth.pdf
2016,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.26-Kreckman.pdf
2016,USA,"39.7837304,-100.445882",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.13-BolsaChicaSurfer.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.11-Kenny.pdf
2016,FIJI,"-18.1239696,179.0122737",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.10-Tabua.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.04-OCPark.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.03.R-Taplin.pdf
2016,BRAZIL,"-10.3333333,-53.2",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.02-Thomas.pdf
2016,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.22-Noumea.pdf
2016,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.19-NewCaledonia.pdf
2016,DOMINICAN REPUBLIC,"19.0974031,-70.3028026",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.12-Howe.pdf
2016,CAYMAN ISLANDS,"19.703182249999998,-79.9174627243246",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.10.R-Branson-stingray.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.11-NettleyBay.pdf
2016,AUSTRALIA,"-24.7761086,134.755",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.05-Stradbroke.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.04-Morris.pdf
2016,BRAZIL,"-10.3333333,-53.2",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.02-Thomas.pdf
2016,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.29-DeLange.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.28-Kauai.pdf
2016,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.25-Waldman.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.b-Love.pdf
2016,UNITED ARAB EMIRATES,"24.0002488,53.9994829",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.a-UAEboat.pdf
2016,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.23-Mason.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.11.R-Hilder.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.05-Davis.pdf
2016,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.02-Countryman.pdf
2015,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.26-Wardell.pdf
2015,SPAIN,"39.3260685,-4.8379791",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.25-GrandCanary.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.22-Ford.pdf
2015,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.b-Norburn.pdf
2015,BRAZIL,"-10.3333333,-53.2",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.a-Brazil.pdf
2015,ARUBA,"12.51756625,-69.98186415210564",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.19-Aruba.pdf
2015,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.13-Crust-Boat.pdf
2015,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.11-Pinder.pdf
2015,SOUTH AFRICA,"-28.8166236,24.991639",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.08-Scott.pdf
2015,ECUADOR,"-1.3397668,-79.3666965",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.20-Hurley.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.16-Conti.pdf
2015,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.b-SRB.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.a-Engelman.pdf
2015,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.10-Morgan.pdf
2015,USA,"39.7837304,-100.445882",F,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.07-Underwood.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.03-O'Leary.pdf
2015,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.b-Kruse.pdf
2015,MOZAMBIQUE,"-19.302233,34.9144977",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.a-Ernesto.pdf
2015,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.30-Galli.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.28-Senensi.pdf
2015,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.25-Anderson.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.21-Playalinda.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.19-Kirn.pdf
2015,MOZAMBIQUE,"-19.302233,34.9144977",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.c-Cavel.pdf
2015,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.b.-Hawaii. pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.a-Lee.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.13-Pavacich-kayak.pdf
2015,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.b-Kershner.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.a-Cook.pdf
2015,MOZAMBIQUE,"-19.302233,34.9144977",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.08-Rafael.pdf
2015,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.07-Zawadzki.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05.b-FtPierce.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05.a-Slaughter.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.04-Tarasovic.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.29-Morrison.pdf
2015,AUSTRALIA,"-24.7761086,134.755",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.26-QLD.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.24-Kenney.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.d-NSB.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.c-Braxton.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.b-Bitner.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.a-Schiavo.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.19-McCracken.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.18-Vergenz.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.17-Liebetrau.pdf
2015,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.08-Daniels.pdf
2015,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.06-Gennaro.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.05-Marks.pdf
2015,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.04-Quinliven.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.03-Wagner.pdf
2015,THAILAND,"14.8971921,100.83273",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.01-Neame.pdf
2015,FIJI,"-18.1239696,179.0122737",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.00-Lautiki.pdf
2015,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.b-Dempsey.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.a-Phillips.pdf
2015,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.b-CocoaBeach.pdf
2015,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.a-Carr.pdf
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.20-Peyton.pdf
2015,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.19-Szsarmack
2015,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.b-Lyon.pdf
2015,SPAIN,"39.3260685,-4.8379791",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.a-Benidorm.pdf
